isoform	TGPBS1	TGPBS2	TGPBS3	TGPBS4	TGOva1	TGOva2	TGOva3	TGOva4
transcript63.chrY.nnic	11.33	7.3	6.48	14.79	0.0	3.06	25.33	9.85
transcript134.chr17.nnic	12.45	16.01	9.97	13.71	16.61	12.16	14.95	13.14
transcript6997.chr10.nnic	0.47	0.0	1.35	0.58	0.0	0.0	0.0	0.0
transcript5111.chr15.nnic	0.32	0.15	0.25	0.56	1.4	0.58	0.82	1.01
transcript4107.chr17.nic	0.0	4.7	4.97	2.43	3.44	2.79	3.11	2.3
transcript419.chr8.nnic	0.58	0.65	0.64	0.3	0.74	0.18	0.87	0.89
transcript3403.chr18.nnic	0.68	1.44	1.51	1.35	1.76	1.49	1.74	1.13
transcript3407.chr18.nnic	0.0	0.0	1.14	0.0	0.22	0.0	0.0	0.0
transcript3409.chr18.nnic	3.65	4.38	4.04	5.13	3.25	2.88	3.04	2.6
transcript3412.chr18.nnic	2.68	1.14	1.96	0.28	0.86	2.68	1.23	2.24
transcript6433.chr12.nnic	1.17	0.44	0.0	0.96	0.0	0.0	0.54	1.35
transcript5535.chr13.nnic	0.74	1.25	1.18	0.9	0.58	0.87	1.02	0.86
transcript2008.chr15.nnic	2.72	2.05	3.14	1.77	2.35	3.62	2.15	1.92
transcript2011.chr15.nic	0.0	0.11	0.0	0.99	0.0	0.0	0.91	0.0
transcript2034.chr15.nic	1.29	1.54	0.24	0.99	1.09	0.66	1.18	1.48
transcript2036.chr15.nic	7.05	8.33	5.53	6.49	6.85	6.93	6.38	4.25
transcript2044.chr15.nnic	5.36	4.14	4.64	5.93	4.97	3.46	6.92	6.5
transcript4667.chr6.nnic	0.0	0.0	0.0	0.72	0.0	0.0	0.0	0.0
transcript2643.chr12.nnic	0.72	0.37	0.0	0.41	0.47	0.37	0.73	0.63
transcript2649.chr12.nnic	0.0	0.0	0.74	2.42	0.48	0.99	0.0	0.86
transcript2650.chr12.nnic	3.23	0.0	1.08	0.0	0.42	4.33	0.57	0.0
transcript7080.chr5.nnic	1.13	3.14	0.89	0.0	4.23	0.0	2.23	2.79
transcript7086.chr5.nnic	0.0	0.0	2.95	4.38	0.0	2.6	0.0	3.83
transcript7129.chr5.nnic	5.96	3.46	3.26	4.35	3.34	6.72	5.48	1.47
transcript3910.chr5.nnic	0.5	0.29	1.05	0.77	0.19	0.45	0.44	0.54
transcript4216.chr7.nnic	0.53	0.28	0.28	0.6	0.67	0.89	0.73	0.34
transcript7922.chr10.nnic	2.84	2.52	3.67	0.0	1.27	2.97	3.51	3.46
transcript7927.chr10.nnic	8.59	10.27	8.2	11.26	12.35	9.09	7.24	10.01
transcript3029.chr16.nnic	10.15	6.84	9.92	10.88	10.28	12.15	10.63	11.78
transcript686.chr5.nnic	1.42	2.02	1.69	1.67	2.3	1.58	1.5	1.77
transcript10881.chr1.nnic	2.68	4.21	2.94	0.0	2.04	6.72	5.64	2.08
transcript10884.chr1.nnic	0.0	1.22	0.76	2.0	2.46	0.72	2.66	1.97
transcript10890.chr1.nnic	2.17	2.78	3.42	1.42	1.86	0.54	0.84	1.89
transcript3927.chr7.nnic	2.09	3.68	2.82	2.85	2.74	2.62	2.5	2.8
transcript13989.chr5.nnic	0.0	0.0	0.0	0.0	0.38	0.2	0.49	0.0
transcript13991.chr5.nnic	1.09	1.06	0.53	0.9	1.05	0.66	0.49	0.92
transcript3993.chr13.nnic	1.46	2.36	0.9	0.75	1.25	1.13	0.99	1.03
transcript6366.chr5.nnic	1.51	1.27	0.64	0.4	0.23	1.84	0.35	1.68
transcript7536.chr15.nic	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.0
transcript7516.chr3.nnic	0.08	0.07	0.37	0.46	0.29	0.11	0.0	0.0
transcript5432.chr6.nic	3.31	2.52	2.81	1.95	2.08	3.4	1.57	3.0
transcript8568.chr1.nnic	1.81	0.29	0.34	0.75	1.37	0.52	1.29	1.07
transcript7069.chr9.nnic	0.0	0.57	0.0	1.7	1.98	1.18	0.47	1.44
transcript8123.chr6.nnic	3.38	2.82	5.85	4.16	6.54	3.76	3.45	2.64
transcript8127.chr6.nnic	0.3	2.86	2.71	2.06	2.83	2.55	1.24	3.94
transcript8161.chr6.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript8163.chr6.nnic	0.77	0.51	0.94	1.74	0.51	1.06	0.39	2.53
transcript8168.chr6.nnic	1.34	1.6	0.75	0.2	0.0	0.5	0.43	1.58
transcript329.chr13.nic	1.65	2.37	4.36	1.24	2.36	1.4	1.96	0.92
transcript3855.chr12.nic	8.15	8.22	7.59	7.38	10.09	7.78	8.25	8.36
transcript5021.chr6.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript1305.chr18.nnic	0.73	1.95	1.26	1.15	0.67	1.52	1.62	0.0
transcript9303.chr7.nnic	0.52	0.85	1.26	0.0	0.23	0.94	1.4	0.0
transcript9307.chr7.nnic	0.0	0.0	0.86	0.23	1.92	0.0	1.76	0.0
transcript6112.chr16.nnic	2.05	0.48	0.63	3.03	2.05	1.57	0.89	0.64
transcript6572.chr19.nnic	10.29	8.0	7.54	6.38	7.11	8.09	7.46	7.14
transcript6573.chr19.nnic	0.0	0.4	0.0	0.22	0.4	0.41	0.0	0.59
transcript8849.chr7.nic	5.55	4.49	8.25	6.96	7.56	6.65	4.28	7.39
transcript9638.chr8.nnic	9.14	11.0	9.78	10.74	11.54	10.34	8.83	9.04
transcript9629.chr7.nnic	10.26	9.99	11.66	11.33	11.26	10.35	8.44	12.99
transcript9633.chr7.nnic	1.05	1.64	0.48	2.7	0.95	2.37	2.93	1.23
transcript2435.chr8.nnic	1.24	0.68	1.08	0.76	1.2	0.78	1.38	1.06
transcript2437.chr8.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript2439.chr8.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript4015.chr9.nnic	3.83	2.95	1.96	2.68	2.06	3.35	2.96	3.17
transcript3629.chr5.nnic	0.0	0.14	0.0	0.1	0.05	0.14	0.0	0.0
transcript3516.chr3.nnic	10.85	7.88	15.02	12.45	12.29	12.63	9.04	11.7
transcript3539.chr3.nnic	8.05	8.11	5.49	7.83	7.85	6.65	4.37	9.95
transcript3553.chr3.nnic	10.24	11.99	9.33	10.53	9.75	11.63	11.46	9.37
transcript10186.chr7.nic	1.09	2.49	1.61	0.92	1.66	2.14	2.7	1.48
transcript10188.chr7.nic	0.0	0.81	1.69	1.37	2.08	0.0	0.74	0.0
transcript10194.chr7.nnic	0.4	0.0	0.0	1.72	0.77	0.0	0.59	0.67
transcript10206.chr7.nnic	0.91	0.0	0.45	0.0	0.0	1.13	0.0	0.14
transcript6641.chr7.nnic	6.64	6.69	5.93	6.08	7.56	7.43	5.6	6.23
transcript6660.chr7.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript6662.chr7.nnic	5.67	7.08	5.32	2.89	0.86	4.05	7.44	8.39
transcript3711.chr7.nnic	0.0	0.0	0.72	0.37	0.37	1.7	2.98	1.45
transcript902.chr12.nnic	2.89	1.04	2.66	2.55	3.04	0.65	1.73	1.44
transcript805.chr5.nnic	0.81	1.03	1.68	1.93	2.5	1.1	1.58	0.96
transcript6781.chr7.nnic	2.58	2.28	1.6	2.64	2.88	1.02	1.74	2.79
transcript643.chr14.nnic	1.14	0.0	0.48	0.82	1.14	1.41	0.68	1.63
transcript6706.chr19.nnic	0.36	1.04	0.71	1.08	2.23	2.94	1.46	2.2
transcript10178.chr1.nic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript3884.chr13.nnic	1.69	0.0	0.0	0.69	0.0	1.17	1.4	0.0
transcript5236.chr13.nnic	2.75	4.46	2.05	4.66	4.24	1.89	4.18	5.92
transcript4999.chr1.nnic	0.71	1.07	0.79	1.03	1.4	0.69	1.74	0.92
transcript1143.chr7.nnic	1.1	1.82	1.31	1.66	2.68	1.67	1.97	1.82
transcript7269.chr1.nnic	2.1	0.64	1.8	1.03	1.3	0.0	3.1	0.78
transcript2689.chr1.nnic	0.82	0.8	0.58	1.15	0.72	0.44	0.53	0.73
transcript10918.chr8.nnic	1.9	1.47	1.78	1.65	2.39	2.08	1.2	1.83
transcript5629.chr1.nnic	2.8	2.67	2.95	3.67	3.37	3.61	3.29	3.1
transcript15072.chr7.nnic	1.14	0.86	0.72	1.96	1.71	0.79	1.38	0.7
transcript6417.chr1.nnic	5.81	4.71	4.08	4.56	4.07	4.67	3.92	4.56
transcript6433.chr1.nnic	16.71	19.2	13.74	14.19	20.97	16.73	12.29	14.61
transcript6712.chr7.nnic	2.84	3.69	3.58	0.49	2.58	1.91	2.22	2.17
transcript6715.chr7.nnic	0.0	0.0	0.74	0.07	0.04	0.01	0.59	0.0
transcript6718.chr7.nnic	0.11	0.0	0.0	0.59	0.0	0.37	0.0	0.06
transcript6721.chr7.nnic	0.18	0.53	0.0	1.05	0.0	0.0	0.0	1.69
transcript6690.chr7.nnic	11.07	8.46	3.15	10.2	7.98	5.33	12.26	10.18
transcript6693.chr7.nnic	0.0	4.02	7.15	0.0	0.0	6.99	0.69	0.0
transcript1904.chr3.nnic	0.93	1.58	1.17	1.25	2.08	2.62	1.31	1.19
transcript1912.chr3.nnic	2.26	0.0	0.9	3.09	0.0	0.0	0.0	3.08
transcript2931.chr15.nnic	0.62	0.35	0.64	0.25	0.62	0.2	0.05	0.34
transcript5361.chr19.nnic	0.0	0.32	0.0	1.27	1.2	0.0	1.13	0.0
transcript5364.chr19.nnic	1.69	2.08	2.05	1.19	0.92	1.78	1.03	2.02
transcript7207.chr7.nnic	290.09	296.38	262.9	270.59	328.49	284.31	306.54	314.64
transcript7210.chr7.nnic	47.85	47.88	54.59	42.52	50.95	48.27	52.13	44.44
transcript7249.chr7.nnic	537.66	481.35	477.44	502.91	464.6	490.07	488.15	528.34
transcript5287.chr16.nnic	0.26	0.5	0.23	0.0	0.0	0.34	0.14	0.24
transcript1981.chr3.nnic	0.21	0.31	0.78	0.73	0.61	0.45	0.98	0.2
transcript13792.chr2.nnic	1.14	0.01	0.0	4.33	0.0	4.85	0.0	0.0
transcript13794.chr2.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript13798.chr2.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript6475.chr1.nic	1.31	4.51	4.02	2.36	0.0	0.0	0.62	3.29
transcript10831.chr2.nnic	0.95	1.34	1.28	0.83	1.1	0.88	0.73	0.54
transcript10782.chr1.nnic	5.76	7.33	7.56	6.61	7.34	6.69	6.36	6.45
transcript10784.chr1.nnic	7.77	8.03	6.53	6.65	9.55	10.26	8.45	9.9
transcript9400.chr1.nnic	3.96	4.85	3.11	4.17	3.95	3.36	5.57	4.49
transcript8236.chr1.nnic	1.89	1.35	2.1	1.43	1.74	1.54	1.49	1.89
transcript8241.chr1.nnic	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0
transcript8249.chr1.nnic	1.89	1.35	2.1	1.43	1.74	1.54	1.49	1.89
transcript8252.chr1.nnic	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0
transcript2116.chr3.nnic	2.57	1.38	1.66	3.21	1.98	2.39	2.44	2.45
transcript2120.chr3.nnic	0.46	1.45	1.43	1.63	0.65	0.0	0.79	0.22
transcript8262.chr1.nnic	1.2	1.26	1.2	0.92	0.0	1.01	0.94	0.22
transcript8267.chr1.nnic	0.69	0.84	1.05	0.56	0.41	0.45	0.69	0.59
transcript8090.chr8.nnic	1.68	4.07	2.44	1.27	1.85	0.83	2.43	1.77
transcript1725.chr3.nnic	25.14	29.38	23.55	24.91	29.19	28.4	27.28	24.69
transcript10319.chr5.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0
transcript1445.chr3.nnic	0.22	0.18	0.13	0.17	0.25	0.0	0.18	0.48
transcript534.chr8.nic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript543.chr8.nic	6.36	9.74	8.95	14.78	17.93	5.77	13.29	12.2
transcript7787.chr3.nnic	0.6	0.34	0.77	0.18	0.33	0.26	0.17	0.09
transcript954.chr3.nnic	0.67	1.58	0.99	0.72	1.73	0.24	1.45	1.07
transcript960.chr3.nic	1.69	0.8	2.78	0.68	1.77	0.0	1.37	2.26
transcript962.chr3.nic	3.12	0.07	2.36	0.79	0.0	3.16	0.0	2.45
transcript968.chr3.nic	0.0	2.02	5.02	4.84	1.74	3.12	1.62	2.44
transcript867.chr13.nnic	4.88	2.95	3.1	3.31	2.96	3.32	3.35	3.43
transcript7076.chr5.nnic	0.39	1.35	0.71	1.12	0.75	1.34	0.51	0.54
transcript5244.chr5.nnic	2.08	8.27	3.91	1.35	3.5	6.21	6.05	3.85
transcript3148.chr3.nnic	0.23	0.0	0.0	0.0	0.0	0.33	0.35	0.0
transcript3154.chr3.nnic	0.0	0.13	0.0	0.35	0.49	0.0	0.0	0.06
transcript728.chr5.nnic	8.06	6.6	7.35	7.89	6.85	5.61	7.12	7.27
transcript453.chr3.nnic	1.0	1.26	1.23	1.41	1.8	1.11	1.66	1.38
transcript12602.chr5.nnic	0.77	1.1	0.41	0.9	0.54	0.33	0.93	0.41
transcript692.chr5.nic	1.11	3.47	1.34	2.38	2.0	1.87	0.83	0.0
transcript10900.chr7.nnic	2.1	0.9	0.0	3.09	2.0	0.0	0.0	0.0
transcript10906.chr7.nic	16.44	15.81	19.25	14.06	16.74	14.98	20.29	19.36
transcript5116.chr5.nnic	0.62	0.87	1.18	1.32	1.2	1.46	1.04	1.31
transcript4557.chr6.nnic	1.57	1.69	1.53	2.17	2.08	1.46	2.46	2.11
transcript8260.chr6.nnic	0.84	0.82	1.98	2.56	0.0	0.71	1.9	1.4
transcript8264.chr6.nnic	2.04	3.17	0.33	0.0	1.56	1.14	0.45	0.94
transcript8241.chr6.nnic	0.19	0.23	0.0	0.26	0.58	0.39	0.0	0.31
transcript13815.chr5.nnic	0.3	0.69	0.92	0.55	0.54	0.64	0.41	0.8
transcript2325.chr6.nnic	2.47	2.85	2.55	3.07	4.11	2.88	3.23	1.72
transcript7857.chr6.nnic	3.72	3.5	0.0	4.06	3.74	4.36	2.65	3.96
transcript7872.chr6.nnic	1.58	1.65	1.22	1.86	2.49	0.0	2.68	0.03
transcript7874.chr6.nnic	0.07	0.0	4.22	1.58	0.38	1.75	0.13	3.33
transcript7085.chr11.nnic	2.48	1.75	2.38	2.14	2.18	3.09	2.5	3.07
transcript4816.chr6.nnic	0.21	0.69	1.67	1.26	0.38	1.29	0.94	0.51
transcript4817.chr6.nnic	0.18	0.0	0.0	0.0	0.0	0.17	0.0	0.0
transcript4824.chr6.nnic	1.94	3.26	1.2	2.2	2.51	2.57	2.28	2.66
transcript4049.chr7.nnic	1.06	2.59	3.44	1.28	1.92	2.16	2.78	3.06
transcript4051.chr7.nnic	0.78	0.0	0.0	0.49	0.58	0.0	0.74	0.0
transcript12984.chr7.nnic	1.86	2.65	1.57	2.21	2.38	2.05	2.09	2.01
transcript8419.chr7.nnic	0.17	0.0	0.15	0.28	0.59	1.22	0.73	0.75
transcript3162.chr7.nnic	9.4	11.8	6.52	6.26	7.34	8.89	8.75	5.68
transcript13731.chr7.nnic	0.09	0.21	0.0	0.0	0.0	0.0	0.0	0.0
transcript3845.chr7.nic	0.84	0.68	0.56	0.0	0.0	0.0	0.0	1.72
transcript16067.chr11.nic	0.44	0.1	0.4	0.92	0.54	0.24	0.54	0.3
transcript1927.chr1.nnic	0.95	1.26	2.14	1.27	0.65	1.46	0.96	0.56
transcript766.chr7.nnic	0.21	0.22	0.39	0.0	0.0	0.28	0.29	0.72
transcript2225.chr8.nnic	1.55	1.18	1.11	0.99	1.85	1.93	1.28	2.22
transcript7716.chr11.nnic	0.0	0.0	0.0	0.0	4.61	0.83	0.0	0.83
transcript66.chr2.nic	4.72	3.06	2.72	4.48	2.57	4.06	2.71	1.88
transcript8581.chr8.nnic	2.13	2.5	2.42	0.99	2.1	3.3	2.9	1.7
transcript6538.chr8.nnic	1.11	0.33	0.29	0.2	0.68	0.95	0.25	0.24
transcript2439.chr2.nnic	3.03	1.86	2.65	2.66	2.33	4.41	2.25	2.9
transcript6413.chr7.nnic	0.0	1.12	0.39	0.41	0.86	0.69	1.95	0.57
transcript724.chr7.nnic	0.0	0.06	0.95	0.0	0.0	1.14	0.29	0.0
transcript727.chr7.nnic	1.7	3.59	2.01	1.21	0.36	0.59	1.3	1.43
transcript10544.chr7.nnic	0.0	0.29	0.58	0.48	0.0	0.0	1.23	0.46
transcript5526.chr18.nnic	0.28	0.0	0.0	0.0	1.33	1.08	0.29	0.0
transcript5643.chr7.nnic	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0
transcript5645.chr7.nnic	0.0	0.0	1.26	0.52	0.78	1.59	0.19	0.92
transcript5648.chr7.nnic	1.35	1.17	0.2	0.84	0.0	0.0	1.11	0.0
transcript5650.chr7.nnic	0.0	0.0	0.3	0.0	0.16	0.0	0.0	0.0
transcript1135.chr8.nnic	4.58	5.3	4.89	3.78	2.5	6.76	3.78	4.23
transcript1142.chr8.nnic	11.91	12.51	12.22	16.86	14.57	13.42	15.56	14.13
transcript1148.chr8.nnic	28.14	31.47	28.8	24.73	36.83	28.71	24.56	26.52
transcript10223.chr8.nnic	0.0	0.0	0.0	0.0	0.0	0.35	0.43	0.0
transcript6951.chr8.nnic	0.23	0.28	0.46	0.05	0.0	0.14	0.53	0.64
transcript11091.chr8.nnic	5.15	4.82	4.05	4.16	3.96	4.56	4.16	3.83
transcript7873.chr8.nnic	5.91	5.97	4.71	4.88	6.48	6.28	5.08	5.9
transcript9897.chr8.nnic	3.64	6.2	3.68	5.24	3.0	5.87	5.29	4.91
transcript1102.chr8.nnic	2.53	2.68	2.46	1.95	3.73	2.53	2.99	2.66
transcript7412.chr8.nnic	5.24	4.73	4.8	3.06	4.93	4.39	4.13	5.86
transcript10225.chr8.nnic	1.19	1.21	0.91	1.04	1.23	0.92	1.16	1.43
transcript166.chr19.nic	0.15	0.0	0.0	0.34	0.91	0.4	0.0	0.27
transcript1510.chr10.nnic	1.75	1.21	1.98	1.39	2.13	1.61	1.62	2.27
transcript1269.chr10.nnic	20.9	18.96	20.36	19.8	18.76	19.21	19.86	17.93
transcript11796.chr9.nnic	2.44	2.24	2.58	2.65	1.75	2.26	3.2	2.36
transcript11787.chr9.nnic	3.7	3.29	3.09	3.42	3.65	3.57	2.66	2.42
transcript2358.chr9.nnic	0.71	1.25	0.7	0.63	0.44	0.0	0.99	0.39
transcript2513.chr9.nnic	2.08	2.54	6.34	2.01	2.66	2.76	3.66	2.06
transcript315.chr10.nnic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript316.chr10.nnic	2.78	1.31	4.03	1.51	2.57	0.87	5.82	2.2
transcript319.chr10.nnic	3.51	3.66	3.77	7.96	3.75	5.86	4.86	3.66
transcript323.chr10.nnic	0.89	1.53	1.44	0.78	0.94	0.81	1.06	0.82
transcript7061.chr10.nnic	8.12	8.31	7.07	5.69	7.23	7.08	6.82	7.18
transcript2027.chr12.nnic	0.58	1.26	0.3	1.31	0.74	0.0	0.0	0.78
transcript4554.chr10.nnic	0.27	1.06	1.11	0.56	0.39	0.54	0.45	0.13
transcript429.chr12.nnic	1.16	1.22	0.85	1.44	2.08	1.67	1.54	0.86
transcript3882.chr12.nnic	1.34	0.0	0.8	0.0	0.38	1.08	0.0	0.79
transcript7017.chr10.nnic	0.56	0.56	0.0	0.58	0.0	0.51	0.59	0.0
transcript7042.chr10.nnic	3.18	3.15	2.49	2.92	3.27	2.53	2.41	3.16
transcript1122.chr12.nnic	3.43	3.65	4.09	3.91	4.21	3.26	2.67	3.8
transcript4395.chr13.nic	14.9	14.89	13.94	15.53	16.33	15.48	14.29	14.85
transcript1041.chr13.nnic	2.18	4.51	2.78	1.86	2.68	2.6	2.63	3.33
transcript6773.chr10.nic	2.84	3.04	2.46	0.0	0.0	0.0	2.56	0.42
transcript821.chr12.nnic	0.48	3.09	1.2	2.66	1.45	2.34	3.46	2.74
transcript834.chr12.nnic	3.31	1.21	2.06	1.81	2.66	1.18	1.39	0.49
transcript840.chr12.nnic	10.73	8.06	5.83	6.01	4.2	6.58	5.35	8.53
transcript4122.chr13.nnic	0.75	1.26	0.22	0.31	0.8	1.27	0.96	0.37
transcript5859.chr12.nic	1.78	3.06	2.61	2.09	1.9	2.69	1.6	2.07
transcript1118.chr12.nnic	0.82	0.88	0.77	1.36	2.0	0.88	1.24	0.75
transcript1120.chr12.nnic	3.37	4.15	3.61	2.61	1.9	3.74	3.01	3.65
transcript832.chr12.nnic	15.29	16.51	18.11	18.63	19.63	18.66	19.63	18.91
transcript851.chr12.nnic	2.3	2.55	2.41	2.54	2.69	2.29	2.13	2.64
transcript862.chr12.nnic	0.68	0.67	0.94	0.94	0.95	0.54	0.68	0.78
transcript1095.chr12.nnic	0.52	0.0	1.18	1.54	2.22	0.42	0.61	0.85
transcript1098.chr12.nnic	0.54	0.11	0.0	0.0	0.0	0.0	0.0	0.0
transcript1087.chr12.nnic	0.3	0.11	0.52	0.0	0.32	0.76	0.65	0.47
transcript1088.chr12.nnic	6.13	6.53	5.99	6.73	6.35	5.54	5.19	5.76
transcript5983.chr10.nic	1.44	4.47	0.54	2.62	0.58	0.0	0.0	1.59
transcript892.chr12.nnic	4.3	4.66	3.9	4.58	3.69	4.13	4.37	3.93
transcript826.chr12.nnic	3.72	3.19	4.66	4.44	3.43	4.8	3.26	4.39
transcript878.chr12.nnic	2.96	3.18	3.82	3.46	4.56	2.44	2.97	2.33
transcript879.chr12.nnic	1.5	1.1	1.6	1.32	0.55	0.7	1.22	1.7
transcript882.chr12.nnic	0.14	0.0	0.27	0.42	0.0	0.0	0.44	1.1
transcript885.chr12.nnic	0.0	0.0	0.03	0.0	0.0	1.41	0.87	0.0
transcript889.chr12.nnic	3.59	6.48	4.1	4.48	4.29	4.31	2.42	4.48
transcript2222.chr14.nnic	1.85	2.18	2.12	2.3	1.43	1.93	1.88	2.68
transcript2225.chr14.nnic	0.13	0.13	1.3	0.7	1.22	0.76	0.69	0.76
transcript5023.chr14.nnic	1.43	2.06	1.44	1.34	1.7	2.01	0.98	1.8
transcript6291.chr13.nnic	1.06	0.89	0.86	1.43	0.52	0.49	0.39	0.82
transcript7665.chr14.nnic	4.35	2.48	4.11	4.21	3.15	4.86	3.62	4.25
transcript512.chr15.nic	0.0	0.0	0.14	0.17	0.08	0.05	0.0	0.07
transcript774.chr15.nnic	1.45	1.41	1.19	1.49	2.78	1.97	2.46	0.96
transcript1098.chr15.nnic	1.54	0.71	0.65	0.8	0.88	1.21	1.12	0.53
transcript7790.chr14.nnic	5.67	9.05	6.84	9.14	7.12	9.84	8.16	8.38
transcript7797.chr14.nnic	3.5	2.48	3.36	2.28	4.21	3.11	1.98	1.44
transcript7844.chr14.nnic	4.05	6.84	4.89	4.05	4.83	3.68	4.73	6.42
transcript2054.chr14.nnic	0.55	0.62	1.02	1.06	0.84	0.86	0.0	0.0
transcript1067.chr16.nnic	3.67	2.19	3.27	5.36	3.33	2.78	4.16	6.57
transcript4565.chr15.nnic	1.0	0.0	0.65	1.09	0.0	0.65	0.29	0.0
transcript4572.chr15.nnic	2.0	3.12	2.27	2.23	3.17	3.16	2.65	2.81
transcript4138.chr15.nnic	0.35	0.0	0.0	0.36	0.77	0.0	0.0	0.37
transcript6480.chr13.nnic	1.77	1.0	3.66	1.71	1.36	4.58	0.7	1.49
transcript6483.chr13.nnic	0.0	1.65	1.43	0.56	0.0	1.2	0.55	1.31
transcript6484.chr13.nnic	0.0	1.32	0.0	0.0	0.88	1.63	0.0	0.82
transcript6487.chr13.nnic	5.01	0.0	0.0	0.0	0.0	0.0	0.0	0.58
transcript6488.chr13.nnic	0.0	0.0	0.0	0.49	0.0	0.0	0.0	0.0
transcript6478.chr1.nic	0.86	4.81	1.64	2.32	1.14	0.0	1.25	1.2
transcript6480.chr1.nic	3.13	1.86	2.32	2.26	1.51	1.17	3.73	0.0
transcript5906.chr15.nnic	0.02	0.0	0.07	0.02	0.11	0.07	0.07	0.07
transcript961.chr17.nnic	1.95	3.18	2.95	1.93	2.02	3.04	2.45	2.84
transcript5156.chr16.nnic	9.17	14.03	12.74	6.91	8.24	8.68	13.37	11.08
transcript5158.chr16.nnic	26.09	29.15	24.84	27.36	28.35	30.89	23.8	21.6
transcript943.chr12.nnic	0.6	0.51	0.93	0.0	0.0	1.26	0.77	0.0
transcript945.chr12.nnic	1.03	1.13	1.4	1.2	2.56	0.0	1.43	1.49
transcript8101.chr17.nnic	0.42	1.12	0.64	1.01	0.49	0.93	0.45	0.22
transcript6821.chr17.nnic	3.36	0.98	2.5	2.67	1.89	2.93	2.8	2.54
transcript6829.chr17.nnic	1.8	1.93	0.29	0.48	0.31	0.0	0.65	0.27
transcript6839.chr17.nnic	2.29	2.65	2.36	2.31	3.46	3.07	4.49	2.56
transcript1255.chr17.nnic	7.2	5.85	5.37	8.58	4.62	5.75	6.68	7.75
transcript1257.chr17.nnic	4.84	7.31	8.85	4.93	7.7	8.01	6.67	3.53
transcript1191.chr17.nnic	9.74	6.82	6.29	6.54	8.63	6.34	6.56	7.66
transcript1206.chr17.nnic	1.68	3.38	2.52	1.04	0.99	1.12	1.26	1.9
transcript1209.chr17.nnic	0.0	0.0	0.0	0.92	0.0	1.94	0.93	0.36
transcript1205.chr18.nnic	6.3	4.31	3.71	6.23	4.58	8.17	3.1	6.81
transcript192.chr18.nnic	0.53	0.62	0.78	0.91	1.62	0.89	0.96	0.78
transcript196.chr18.nnic	0.4	0.71	0.5	0.44	0.35	0.39	0.84	0.43
transcript206.chr18.nnic	0.4	0.71	0.5	0.44	0.35	0.39	0.84	0.43
transcript6607.chr19.nnic	1.21	1.47	1.65	1.48	2.4	1.78	1.11	1.76
transcript2196.chr19.nic	4.6	1.54	3.35	2.3	1.82	4.62	4.05	3.63
transcript4305.chr18.nnic	0.13	0.94	0.3	0.39	0.66	0.23	0.29	0.53
transcript1175.chr19.nic	0.0	1.99	3.23	0.0	0.0	0.0	0.0	0.0
transcript1177.chr19.nic	0.0	0.0	0.0	0.0	0.0	0.0	10.97	0.0
transcript2718.chr18.nnic	0.83	1.09	1.37	1.25	0.27	2.77	0.7	0.67
transcript2109.chr19.nnic	1.69	0.9	1.79	1.5	2.49	2.1	2.21	1.62
transcript3942.chr1.nnic	31.78	34.29	35.02	34.27	31.14	32.14	34.08	33.75
transcript1634.chr4.nnic	14.63	11.51	14.49	13.55	13.43	16.21	14.85	10.53
transcript1638.chr4.nnic	0.0	0.0	2.65	1.84	0.0	0.7	0.0	5.68
transcript1639.chr4.nnic	0.0	2.88	0.0	0.0	1.95	0.0	1.07	0.0
transcript10578.chr1.nnic	0.0	0.0	0.0	0.69	0.0	0.6	0.0	0.0
transcript2433.chr10.nnic	40.49	18.82	11.32	21.75	25.9	20.14	14.68	13.9
transcript9914.chr10.nnic	1.63	0.53	1.96	0.33	0.47	1.71	1.76	0.52
transcript9909.chr10.nnic	4.02	5.41	3.98	3.51	4.57	5.01	3.72	4.91
transcript1748.chr11.nnic	0.8	1.39	1.52	1.39	1.85	2.64	0.56	1.7
transcript2550.chr11.nnic	0.29	0.28	0.0	0.18	0.33	0.06	0.06	0.17
transcript2630.chr11.nnic	1.28	1.19	1.75	1.66	1.3	0.92	0.83	1.59
transcript2628.chr11.nnic	0.0	0.0	0.0	0.66	0.0	0.0	0.66	0.63
transcript2917.chr11.nnic	0.0	0.4	0.0	0.11	0.0	0.2	0.1	0.1
